3222,676,20372,931392,0,32432,1672676,8.38159080666967,1.23422712933754,1.9282334384858,0.296417305092384,17.7182289319513,12.2585624155025,83.26,55.06,0.25,47.4,40.93,23.33
525.4375,33,0,8501,0,8428,66428,7.26923076923077,2.74358974358974,2.03846153846154,0.025641025641026,26.0897435897436,14.8717948717949,91.53,87.93,18.32,36.92,0.62,935.9
386.086956521739,162,0,18683,1171,7265,96136,7.44354838709677,2.17741935483871,2.12096774193548,0.419354838709677,31.7096774193548,22.8064516129032,92.04,72.76,15.13,47.29,18.2,178.33
1675.94605809129,385,32316,798957,0,24936,1486714,9.38715921922891,1.52535932595407,2.37054363607033,0.366925491491822,18.5465407057516,15.4173253750605,84.69,57.88,0.3,48.23,38.28,27.95
299.352941176471,198,287,6329,12296,6985,72909,4.22222222222222,1.25,3.08333333333333,0.305555555555556,33.1666666666667,27.3055555555556,97.94,40,37.33,52.22,1.46,100
602.466666666667,44,879,7942,0,9326,18618,7.46153846153846,3.19230769230769,1.73076923076923,0.076923076923077,30.5555555555556,23.1923076923077,56.49,87.44,38.44,25.83,12.25,416.67
84.1428571428571,53,0,0,292,684,1443,0,0,0,0,0,0,100,100,100,100,100,100
1349.64505119454,333,1526672,321126,0,261111,15144234,6.12252193695158,1.12609684757881,1.51348716282093,0.356841078973026,13.4228144296393,12.7510562235944,67.47,17.5,0.49,43.73,23.5,10.88
748,33,34,12459,0,4173,17584,5.72222222222222,2.26470588235294,1.84259259259259,0.058823529411765,23.2053571428571,14.9259259259259,79.74,64.19,10.93,50.64,2.09,606
1694.57751937985,1222,17040,427060,9023,28881,562817,9.54184158970053,1.59894613583138,1.75426812202631,0.339285714285714,15.1839755639098,14.5465994962217,73.49,28.48,0.46,44.47,36.91,27.47
